,gene,direction,valence
2042,Enpp2,UP,1.3796068940771178
1269,Chordc1,UP,1.3796009409010452
4989,Rcsd1,UP,1.3795683417119962
6088,Tlr12,UP,1.3794258750869315
2177,Fam46a,UP,1.3791886613962094
828,B3gnt2,UP,1.3787031886367986
6870,Zfp429,UP,1.3779910764427676
2115,Ezh1,UP,1.3778460334507672
2326,Fmnl3,UP,1.3772135818662536
4173,Pag1,UP,1.375983798192168
835,B4galt4,UP,1.3745449758121127
2043,Enpp2,UP,1.3730600128128463
1418,Coro2a,UP,1.3715128886391033
6287,Tpst2,UP,1.371385348667326
2584,Gpr155,UP,1.3691451277700641
2404,Ganc,UP,1.3685955486002785
5046,Rin3,UP,1.3684027147015814
3050,Itgam,UP,1.3678195498417223
4063,Nt5dc1,UP,1.3674283057161831
4697,Psap,UP,1.366199170241099
2608,Gpsm3,UP,1.3648488430375785
2293,Filip1l,UP,1.3640000683356295
3404,Maf,UP,1.3638192737272496
2964,Il1r1,UP,1.3631631785655798
2814,Hmox2,UP,1.3625449090886523
5344,Serpinf1,UP,1.3617931657362172
6312,Trim12c,UP,1.3609118068847972
4511,Pmepa1,UP,1.3607384683780996
3075,Ivns1abp,UP,1.3602436862641702
2712,Havcr2,UP,1.3569654530872166
636,Arhgap4,UP,1.3567579707523785
3536,Med7,UP,1.3567140346504252
5911,Tapbp,UP,1.3562264134926112
3501,Mcl1,UP,1.3560433352040948
4521,Pnpla7,UP,1.3549667534956422
4762,Ptk2b,UP,1.3549048392692966
5898,Taf9b,UP,1.354595033994822
3499,Mcfd2,UP,1.3539283012383272
2047,Entpd1,UP,1.352432985652821
3185,Lactb,UP,1.3506060558661201
1062,Ccdc111,UP,1.3504118362589226
1311,Clec5a,UP,1.3503421623638003
4577,Ppapdc2,UP,1.3487633877021334
2099,Evi2b,UP,1.3478721693554259
6220,Tnfaip3,UP,1.3468825903131703
6919,Zfp809,UP,1.3457023241615174
1379,Col27a1,UP,1.341974659639032
5551,Slc44a2,UP,1.3414454183156266
2612,Grap,UP,1.340363312138391
2812,Hmha1,UP,1.3396516486362988
2506,Gm6548,UP,1.3387479435131393
3724,Ms4a6b,UP,1.3387081275752768
1162,Cd83,UP,1.338529859050618
241,8430408G22Rik,UP,1.3379206319963102
791,Atp6v1c1,UP,1.3365960186830637
5910,Tapbp,UP,1.3360454194123261
2955,Il13ra1,UP,1.3356877606921373
5724,Sptlc2,UP,1.3352248476589534
2009,Elmo1,UP,1.335120544396387
83,1810011H11Rik,UP,1.3349611651973787
2395,Galnt1,UP,1.3332796087462624
4817,Pycard,UP,1.3329370877359263
1771,Dnajb1,UP,1.3323574826022593
2939,Igtp,UP,1.332325003899325
6860,Zfp36l1,UP,1.331057660420056
4282,Pdlim5,UP,1.330675667873917
4201,Parp16,UP,1.330286708223132
6113,Tmem106b,UP,1.32967356209957
294,Abcc4,UP,1.3282079938662927
3980,Nipa2,UP,1.3273767893953559
1824,Dok1,UP,1.326087791678449
1268,Chn2,UP,1.3256572455714257
6242,Tns1,UP,1.3252220004313022
6092,Tlr4,UP,1.3238413785414296
6146,Tmem176a,UP,1.3234888142864656
1484,Csf1r,UP,1.322625858020728
5924,Taz,UP,1.3224120455594561
1094,Ccl2,UP,1.3170863985055783
1128,Cd200r1,UP,1.316744524027161
3384,Lyn,UP,1.316690350757121
4524,Pnrc2,UP,1.3146783711055279
4591,Ppm1h,UP,1.3134248951167664
5553,Slc46a3,UP,1.313194721064526
3560,Mettl7a1,UP,1.3120219872366938
4958,Rbm43,UP,1.3080065278665742
923,Bmp2k,UP,1.3073835107660985
2328,Fmo5,UP,1.3068420759215593
2261,Fcrl1,UP,1.3048245345477412
240,8430406I07Rik,UP,1.3038526260538539
1000,Camk1,UP,1.3035082485882996
4267,Pde3b,UP,1.3025897053868891
6707,Whrn,UP,1.3022856407752255
6234,Tnfsf10,UP,1.3007365108085662
2314,Fli1,UP,1.2990057959410664
1518,Ctla2b,UP,1.2989753001029423
315,Abhd6,UP,1.2989403498698318
4523,Pnrc1,UP,1.298439638328419
2684,H2-K2,UP,1.2984165060355373
4155,Oxsm,UP,1.2983865799372845
3029,Irgm1,UP,1.2979939328777226
5683,Sp100,UP,1.2973806907521035
3310,Lrba,UP,1.2962236092847235
6861,Zfp36l2,UP,1.296183624832782
5802,Steap2,UP,1.29545791763204
725,Asph,UP,1.2939828214091622
1612,D18Ertd653e,UP,1.2932446211594693
5847,Sumf1,UP,1.2932197523854256
5927,Taz,UP,1.2925173421057197
2136,Fam111a,UP,1.291966626605654
1572,Cybasc3,UP,1.2917173909782391
6185,Tmem86a,UP,1.291118901886043
1985,Eif4e3,UP,1.2911180606208443
389,Adcy9,UP,1.290768150779333
439,Ahcyl2,UP,1.2890700574483958
3017,Irf1,UP,1.2885749002793887
293,Abcc4,UP,1.288102842603456
4115,Olfml2b,UP,1.2839343303047035
3759,Mtmr6,UP,1.2834122654605051
5741,Srgn,UP,1.2831567904869754
3202,Lap3,UP,1.2825669403065283
284,Abca9,UP,1.282321463255622
6224,Tnfaip8l2,UP,1.2822826493700163
593,Arap3,UP,1.2815536001059131
6765,Yipf6,UP,1.2812239673225576
6505,Ubl3,UP,1.279852874536198
1919,Eef2k,UP,1.2792991346342397
3777,Mut,UP,1.2790213862971573
2813,Hmha1,UP,1.2787976902949338
1704,Ddx60,UP,1.277911770760957
1718,Deptor,UP,1.2777228665395908
2680,H2-DMa,UP,1.2772593181503922
6321,Trim30a,UP,1.2764892353521713
2139,Fam116a,UP,1.276332518398993
2681,H2-DMb1,UP,1.2752163173690971
2010,Elmo1,UP,1.2741448006671985
3642,Mob1a,UP,1.272408559204843
3584,Mgll,UP,1.2721832321510034
519,Ang,UP,1.2710583590218258
3923,Neurl3,UP,1.271032953328618
2882,Hspa5,UP,1.2704161713184545
4174,Pag1,UP,1.269764935442711
1243,Cfh,UP,1.2689843254357187
4158,P2rx7,UP,1.2677063532643862
3577,Mgat1,UP,1.26731101424821
2881,Hspa5,UP,1.2672154514556369
3370,Ly6c1,UP,1.2669132578341105
2774,Hk3,UP,1.2649702341116174
4602,Ppp1r2,UP,1.2641001817717643
6322,Trim30d,UP,1.2638191569737776
2994,Inpp5d,UP,1.263654866746347
1818,Dock8,UP,1.263478806154632
4516,Pms1,UP,1.2629892938600944
3408,Mafb,UP,1.262750449450069
6653,Was,UP,1.2623656898149227
6219,Tnfaip3,UP,1.260723806099083
3240,Lifr,UP,1.2600224287707342
1559,Cx3cr1,UP,1.2597711975636408
2546,Golm1,UP,1.2584618440662694
3282,Lmo2,UP,1.2578598236463785
340,Accs,UP,1.2577584422797345
1488,Csgalnact2,UP,1.2562131897199835
1710,Dennd1b,UP,1.2561630500252385
6395,Ttc7,UP,1.2557811430431984
6894,Zfp652,UP,1.2556260155511796
2128,Fam102b,UP,1.2549776422451682
2272,Fes,UP,1.2526670899468675
696,As3mt,UP,1.2511782331486887
2420,Gbp5,UP,1.2490837126336205
2294,Filip1l,UP,1.2485375866557928
1341,Cmtm7,UP,1.2482978538185996
3990,Nlrp3,UP,1.2475707065171409
5326,Sepp1,UP,1.2472690099469752
6918,Zfp809,UP,1.2464168314054576
6742,Xlr,UP,1.2460868545259018
5432,Sirpa,UP,1.2458088097736937
2715,Hbp1,UP,1.2452737098280904
2373,Fzd4,UP,1.2448822537966509
2338,Fosb,UP,1.2445624445150059
1767,Dnaja1,UP,1.2443088239541804
206,4933421E11Rik,UP,1.244172070011918
3203,Laptm5,UP,1.2440303198406597
4441,Pip4k2a,UP,1.2426613882285047
3260,Liph,UP,1.2424791781914626
6453,Tyrobp,UP,1.2421375280741196
5747,Srpk3,UP,1.241637114977262
2532,Gngt2,UP,1.2407638989974206
1432,Cp,UP,1.2393148458393333
3385,Lyn,UP,1.2385688330549156
6036,Tgm2,UP,1.2371187717340828
5249,Sacm1l,UP,1.2364730761320541
5327,Sepp1,UP,1.2355532063030792
3488,Mbnl1,UP,1.2354149547524294
5433,Sirpa,UP,1.2352114589540055
3610,Mitf,UP,1.234036381649275
2640,Gt(ROSA)26Sor,UP,1.2334838311102587
155,2610203C22Rik,UP,1.2324908411813476
434,Agps,UP,1.2317950764547563
2993,Inpp5d,UP,1.2314609862462904
2459,Git2,UP,1.230522583300855
441,Ahcyl2,UP,1.2289294699483693
2291,Fhod1,UP,1.2286547951440951
3279,Lmo2,UP,1.2286159787344015
1214,Cds1,UP,1.2281122823580173
5925,Taz,UP,1.228005548105138
5099,Rngtt,UP,1.2258787802550415
6984,Zufsp,UP,1.2256190871118062
4190,Paqr7,UP,1.225013181695434
5328,Sepp1,UP,1.224643266321329
2678,H2-Ab1,UP,1.2244063646060201
6807,Zdhhc20,UP,1.2243537546057484
6316,Trim21,UP,1.2235525358297665
6927,Zfp839,UP,1.2199969225570624
768,Atp2a3,UP,1.219654920079769
660,Arl11,UP,1.2194294390121845
2062,Erap1,UP,1.2188223969255116
6323,Trim30d,UP,1.2175156644694969
3059,Itm2c,UP,1.2151667975726197
4197,Parp10,UP,1.2139976228500038
915,Blnk,UP,1.2132091500436364
2487,Gm10345,UP,1.2114696330198251
3550,Mertk,UP,1.2099781391227913
3271,Lmbrd1,UP,1.2087086883170928
2430,Gcnt2,UP,1.20812579650164
5798,Stat5b,UP,1.206755315927452
6002,Tec,UP,1.2059349159670951
6425,Twf2,UP,1.2052731625612776
3111,Kcnk6,UP,1.2052322264976414
4913,Rasgrp3,UP,1.204567772135802
4838,Rab21,UP,1.2034426258976227
3315,Lrch4,UP,1.203391006423413
229,6330416G13Rik,UP,1.2030357315989562
3072,Itsn2,UP,1.2028957530622242
354,Acsl4,UP,1.2024819560507696
1239,Cerk,UP,1.2015275303129778
3427,Man1a,UP,1.2013742968562673
5590,Smap2,UP,1.1929638719524165
4203,Parp4,UP,1.192143189266768
4457,Pkib,UP,1.191676700027697
531,Ankrd44,UP,1.1912847999347833
5783,St6galnac4,UP,1.1912266396745461
3574,Mgat1,UP,1.1911465390458078
3014,Irak2,UP,1.1906309088823517
4432,Pik3r5,UP,1.1889091747216007
4684,Prpsap2,UP,1.1888574954223006
2992,Inpp5d,UP,1.188080782865489
5203,Rreb1,UP,1.1870498024198597
5570,Slc7a8,UP,1.1868196609546744
3114,Kctd12,UP,1.1866020637408359
1911,Eed,UP,1.18637685279938
3673,Mr1,UP,1.1863057977239126
4440,Pion,UP,1.1859509832584896
6103,Tmcc3,UP,1.1842743048168871
3280,Lmo2,UP,1.1838617790765402
5469,Slc16a7,UP,1.1831534480033323
2037,Endod1,UP,1.1823152390436211
4209,Parp9,UP,1.1821921556668724
5434,Sirpa,UP,1.1803829187623178
2545,Golm1,UP,1.1786962868511137
3286,Lnpep,UP,1.1783570734335116
2250,Fcer1g,UP,1.1781730557283312
4904,Rapgef5,UP,1.1779468713997445
433,Agphd1,UP,1.177370450895437
3234,Lgals8,UP,1.1773046247352745
4587,Ppip5k1,UP,1.17717728780495
1536,Ctso,UP,1.1770225895867579
757,Atp10a,UP,1.1769906497516684
6028,Tgfbr2,UP,1.1766678151963683
6144,Tmem175,UP,1.1763174201572963
6037,Tgoln1,UP,1.176057007445707
2502,Gm4944,UP,1.175141782577183
4723,Psmb8,UP,1.174078012642082
2421,Gbp7,UP,1.1737554222776732
2266,Fech,UP,1.173702161148523
3298,Lpcat3,UP,1.1734183800709606
1322,Cln5,UP,1.1725298150091412
204,4933421E11Rik,UP,1.1721518205569346
2054,Epb4.1l2,UP,1.171745570529324
1161,Cd81,UP,1.1707966385495723
4426,Pik3cg,UP,1.169041071380731
1247,Cflar,UP,1.1682238112265781
3172,Klhl6,UP,1.1673126370418765
819,B230206F22Rik,UP,1.1668782614155497
4281,Pdlim5,UP,1.1660272069981674
1444,Cr1l,UP,1.1656775945768616
5342,Serpine1,UP,1.1642742775423618
798,Atp8a1,UP,1.1638762436203811
3835,Naip6,UP,1.1636888034164097
3768,Mtus1,UP,1.1628377381585533
4655,Prkcq,UP,1.1617449528440646
5652,Snx14,UP,1.1616064012964016
1558,Cwf19l2,UP,1.1604277528115992
1319,Clk4,UP,1.1597675795530118
6167,Tmem30a,UP,1.1591719938772194
3062,Itpr2,UP,1.158509727367814
2053,Epb4.1l2,UP,1.1580665341998337
6215,Tmx4,UP,1.1576309327137304
577,Apobec3,UP,1.1552800122700544
5928,Taz,UP,1.154707246197034
4495,Plod3,UP,1.153774880521763
5343,Serpine2,UP,1.151714797227287
3831,Nagpa,UP,1.150991522821823
2496,Gm14420,UP,1.1509862930732617
5515,Slc30a5,UP,1.149685828649221
440,Ahcyl2,UP,1.1490533923846162
5552,Slc46a1,UP,1.149045544403405
1011,Camta2,UP,1.1487422999320178
2323,Fmn1,UP,1.1481003101226954
4199,Parp12,UP,1.1468578696991212
3989,Nlrc5,UP,1.146853516014344
5870,Synj2,UP,1.1465546414741927
292,Abcc4,UP,1.1464062640074304
4170,Pacsin2,UP,1.1441338441195117
3095,Kat2b,UP,1.1437673794293604
1825,Dok3,UP,1.1432830209459137
6661,Wdfy2,UP,1.142021647410078
5290,Scrn3,UP,1.1407813144680214
5205,Rrm2b,UP,1.1403158346383577
6013,Tes,UP,1.1400515222081447
1125,Cd180,UP,1.139260048093422
2460,Git2,UP,1.138891246387073
984,C3ar1,UP,1.1384179319129784
1583,Cyp27a1,UP,1.1377599234400069
6198,Tmf1,UP,1.1364169005468445
4417,Pik3cb,UP,1.1359777553955699
5580,Slfn5,UP,1.1358613765043524
5796,Stat5a,UP,1.1354698538798995
3602,Mir5107,UP,1.1352601513396094
179,3110062M04Rik,UP,1.1334601991608153
2368,Fyco1,UP,1.1327996302598837
4806,Pwwp2a,UP,1.1318132746628797
6029,Tgfbr2,UP,1.1307824595710794
4755,Ptgr2,UP,1.129654541766218
1703,Ddx58,UP,1.1293920004898859
1864,Dtx4,UP,1.1272299853026577
1164,Cd86,UP,1.1269157359754525
6182,Tmem68,UP,1.1261876904907724
2968,Il4ra,UP,1.1250016948644637
1615,D3Ertd751e,UP,1.1243383265921663
576,Apobec3,UP,1.124008776722776
1896,Ecm2,UP,1.1239944222231473
2689,H2-Q4,UP,1.123752962218742
1348,Cnnm2,UP,1.1229605864582966
1716,Dennd4c,UP,1.1228335552768522
71,1700017B05Rik,UP,1.1215085982492996
2016,Elovl7,UP,1.120446489884412
6147,Tmem176b,UP,1.1203004905095215
5846,Sult1a1,UP,1.1200417131919183
259,9830147E19Rik,UP,1.1186107549963347
2886,Hspd1,UP,1.1182078728124196
29,0610039K10Rik,UP,1.118137495965545
1772,Dnajb11,UP,1.1180985255828582
6128,Tmem144,UP,1.1173491861343747
5510,Slc29a3,UP,1.1170771155743937
345,Acot11,UP,1.116909123309544
907,Bid,UP,1.1164136050506042
4473,Plcl2,UP,1.1152562111599922
185,4732418C07Rik,UP,1.1150141778017042
4504,Plxdc2,UP,1.114885246540672
1581,Cyld,UP,1.1144337995403326
799,Atp8a2,UP,1.1143453215956265
4918,Rassf2,UP,1.1136410063670197
3410,Mafg,UP,1.113612668727295
566,Apbb1ip,UP,1.1122735691019476
4773,Ptprb,UP,1.1113203332477573
4169,Pacsin2,UP,1.1112248876087556
4914,Rasgrp3,UP,1.1108944859392396
3617,Mlec,UP,1.1094886109636946
3150,Kl,UP,1.1092887891897747
3769,Mtus1,UP,1.1080492066388519
4168,Pacsin2,UP,1.107826521884438
4279,Pdlim5,UP,1.1059981176636362
5440,Skil,UP,1.1050575249230306
6104,Tmcc3,UP,1.1036200551889546
2081,Esco1,UP,1.1035843977087698
883,Bcap29,UP,1.1031082805005437
3601,Mir3064,UP,1.1030600072487422
2859,Hps4,UP,1.1026919836346394
2448,Ggt5,UP,1.1019470580216515
1039,Casp1,UP,1.101698824019191
1151,Cd59a,UP,1.1012976221887965
3425,Maml2,UP,1.1000896242174925
388,Adcy7,UP,1.0995189401833239
3360,Ltc4s,UP,1.0993329519333566
3312,Lrch1,UP,1.0991810115356524
6142,Tmem175,UP,1.0984076864041934
3262,Lipo1,UP,1.0973567805262097
6149,Tmem176b,UP,1.0969377735248265
639,Arhgap5,UP,1.0961070875444343
6706,Whrn,UP,1.0959950609875697
5026,Rhbdd1,UP,1.0958308772110585
6710,Whrn,UP,1.0958201164301336
1087,Ccdc88b,UP,1.0950423363537245
238,6720456H20Rik,UP,1.094743010725834
4778,Ptpre,UP,1.0939568440940564
6932,Zfp869,UP,1.0935595182029818
3748,Mterfd1,UP,1.0934533310871313
2060,Eps8l2,UP,1.0932270527276031
3386,Lypla1,UP,1.0928424671130492
1278,Chuk,UP,1.0927264300785193
501,Amd1,UP,1.0915977796943432
2038,Engase,UP,1.0913624295475968
5504,Slc26a2,UP,1.0913395125066954
6231,Tnfrsf1b,UP,1.0910324676455425
3821,Naalad2,UP,1.0902429445305217
1152,Cd59a,UP,1.089859382368526
6233,Tnfrsf23,UP,1.0897283354397616
1619,D6Wsu163e,UP,1.0872938955493245
6061,Ticam2,UP,1.0862681832190442
199,4931406C07Rik,UP,1.0861245789330911
1579,Cyld,UP,1.0856356978593646
651,Arhgef40,UP,1.0847617205096405
3383,Lyl1,UP,1.0840686482227502
2917,Ifih1,UP,1.0834361820302096
4963,Rbm7,UP,1.0816565950245591
6342,Trmt2b,UP,1.0807272039323683
5575,Slc9a7,UP,1.0789469848599584
1817,Dock4,UP,1.0787921620055907
2284,Fgfr1op2,UP,1.0787783485066125
797,Atp8a1,UP,1.0786628288691575
2325,Fmnl1,UP,1.0779804068942032
2779,Hltf,UP,1.077255328745845
6792,Zc3h7a,UP,1.076202986171057
6148,Tmem176b,UP,1.0752504835439471
2044,Enpp4,UP,1.0737731827673205
4029,Nr1d2,UP,1.071131713511143
1540,Cttnbp2nl,UP,1.0710158043865785
1580,Cyld,UP,1.0708616527166617
5871,Sypl,UP,1.0708575478385658
247,9130019P16Rik,UP,1.069665199272294
3254,Lin9,UP,1.066854446750746
1111,Ccr2,UP,1.0660349380908
6243,Tns3,UP,1.0655539033795476
5620,Snap23,UP,1.0638392337751925
1435,Cpeb2,UP,1.0636037916984962
2358,Fuca2,UP,1.0632772896018088
1739,Dhrs7,UP,1.0624736624371076
3071,Itsn2,UP,1.0622103656146185
5387,Sgms1,UP,1.0619244729961572
3662,Mpeg1,UP,1.0618182804776124
5518,Slc33a1,UP,1.061256921725534
4683,Prpsap2,UP,1.0597186286024995
1887,E330016A19Rik,UP,1.0577336776877884
180,3110062M04Rik,UP,1.0575420439291474
6831,Zfp187,UP,1.0572898467349112
997,Calr,UP,1.0571412992886848
4483,Plek,UP,1.0562158286220826
1693,Ddx26b,UP,1.0561901405145537
6038,Tgoln2,UP,1.0559769469889313
296,Abcd1,UP,1.0551390687833415
5397,Sh2b3,UP,1.0548886450159067
2367,Fyco1,UP,1.0546418970251443
1070,Ccdc142,UP,1.0544537488192154
4476,Pld1,UP,1.0533436352075511
3770,Mtus1,UP,1.05168556029866
420,Aftph,UP,1.051495302083704
6282,Tpp1,UP,1.0514535771492053
6087,Tlr1,UP,1.051113189720943
4465,Plau,UP,1.0508756065912173
1436,Cpeb2,UP,1.050177590853615
3434,Manea,UP,1.0499812195631106
1064,Ccdc117,UP,1.0495033470821244
4200,Parp14,UP,1.0493507188147768
6190,Tmem87b,UP,1.0492595723380402
6878,Zfp472,UP,1.0489198245377966
1816,Dock2,UP,1.0489021393064015
6315,Trim21,UP,1.0475116558541782
1089,Ccdc90a,UP,1.047424731105735
5837,Stxbp3a,UP,1.0470645515837156
1746,Diap2,UP,1.0468228183207966
1539,Cttnbp2nl,UP,1.0465551165915137
4488,Plekhm3,UP,1.046390723329946
6011,Terf1,UP,1.0459925433769017
5441,Skil,UP,1.0458055086472138
481,Alas1,UP,1.045761236910405
6112,Tmem104,UP,1.044819613183036
5047,Rin3,UP,1.0447947225655136
4469,Plcb2,UP,1.0442547980186876
1795,Dnajc3,UP,1.0437497112710492
5656,Snx20,UP,1.0432740033271923
205,4933421E11Rik,UP,1.0427880404104022
4275,Pdia3,UP,1.0420806276526506
6703,Whrn,UP,1.041853284684286
6188,Tmem87a,UP,1.0418357258518331
4304,Per1,UP,1.0410062889567644
4706,Psd4,UP,1.0399927173206156
6250,Tomm34,UP,1.0399218242062238
846,Bag3,UP,1.0397304146904913
3061,Itpr2,UP,1.0396426148096314
631,Arhgap30,UP,1.0393913008012319
2201,Fancl,UP,1.0392219548607577
1349,Cnnm2,UP,1.0390442321869628
2538,Gns,UP,1.0389141152716528
6953,Zkscan4,UP,1.03759939595177
1433,Cp,UP,1.0368463086010056
759,Atp10d,UP,1.0365106305150502
1533,Ctsd,UP,1.0362504527200063
592,Arap3,UP,1.0360718635284327
3016,Irf1,UP,1.035997242451409
6798,Zcchc2,UP,1.035938303918903
4623,Pptc7,UP,1.0356244170414268
4895,Rap1a,UP,1.034439703007998
1481,Csad,UP,1.0336986007381497
2077,Ero1lb,UP,1.0335840452322198
1010,Camta2,UP,1.0323038121438572
5427,Sipa1,UP,1.0322419555437865
1313,Clic5,UP,1.0315881946551495
1582,Cyld,UP,1.0304341761893958
4686,Prpsap2,UP,1.0299480920998083
493,Alg8,UP,1.0294439738679735
3028,Irf9,UP,1.0294085652245235
3281,Lmo2,UP,1.0294016726992998
1720,Derl1,UP,1.0292012154782566
3047,Itga9,UP,1.0291202807080888
4305,Per1,UP,1.0285056311788667
5032,Rhobtb1,UP,1.0284545268669956
5454,Slc12a2,UP,1.0281276325707795
2769,Hist1h2bc,UP,1.0280739568063642
6897,Zfp658,UP,1.027719009756617
1680,Ddb2,UP,1.0268407811255214
5052,Ripk2,UP,1.0258888206635635
5708,Spopl,UP,1.0252344053967402
4475,Pld1,UP,1.0245537186403755
553,Ap1s2,UP,1.0241209137800096
6098,Tm9sf3,UP,1.0223674672628449
4285,Pdlim5,UP,1.0219968652942182
5693,Spcs3,UP,1.0212526257441978
4408,Pigv,UP,1.0198677912918543
3250,Lims1,UP,1.0187580610284996
750,Atg4c,UP,1.0187397925532782
705,Asb13,UP,1.0185092587069497
2122,F5,UP,1.0171430405220063
0,1-Mar,UP,1.01696288695505
769,Atp2a3,UP,1.0169426103638586
2699,H47,UP,1.0168703928374803
2455,Gimap6,UP,1.0163671028284569
2431,Gcnt2,UP,1.0158076608464992
3901,Neat1,UP,1.0156956241943305
6739,Xdh,UP,1.015143364401698
1138,Cd34,UP,1.0138496960281171
2458,Git2,UP,1.0136230387354745
2491,Gm129,UP,1.013605181853753
3541,Mef2a,UP,1.0131590965893766
3650,Morc3,UP,1.0131331896380287
5057,Rlim,UP,1.0116299739403118
6568,Usp2,UP,1.011124743814402
2918,Ifih1,UP,1.0091925062145288
6417,Tubgcp5,UP,1.0073605081219479
3884,Ndufaf4,UP,1.0071144144696724
2140,Fam116a,UP,1.0068358543082816
1541,Cttnbp2nl,UP,1.0068180485833182
3836,Naip7,UP,1.0061548049587477
3448,Map3k15,UP,1.0061472116679893
3933,Nfatc2,UP,1.0060942250408444
6567,Usp2,UP,1.0058264094737286
1574,Cyfip1,UP,1.005721833906588
4433,Pik3r6,UP,1.005285764593433
3214,Lcp1,UP,1.004121095711096
6326,Trim34a,UP,1.0036611457069609
3608,Mitf,UP,1.0036176036971511
2435,Gdi2,UP,1.003256857829434
4600,Ppp1r15a,UP,1.002771975701474
2492,Gm13251,UP,1.0023686734641777
56,1200014J11Rik,UP,1.0016809525663966
5467,Slc16a6,UP,1.0013666681037088
3523,Med17,UP,1.0004921682227077
1236,Cep68,UP,1.0003807653437997
4603,Ppp1r3b,UP,0.9983086860431314
1997,Elac1,UP,0.9979836899642848
265,A230046K03Rik,UP,0.9979050656431369
1608,D14Ertd668e,UP,0.9965402162119611
6289,Traf3ip3,UP,0.996461924897487
5867,Syngr2,UP,0.9961278647732869
1550,Cul4b,UP,0.9957641309337882
5520,Slc35a3,UP,0.9952043565619255
4058,Nsun4,UP,0.9950679618383497
3022,Irf4,UP,0.9928560453983403
2396,Galnt1,UP,0.9926079449038326
5903,Tanc2,UP,0.9924459382255681
4284,Pdlim5,UP,0.9913000952268123
5476,Slc22a5,UP,0.9911209689770369
5390,Sgsh,UP,0.9909417104568943
4840,Rab27a,UP,0.9897384187299327
1224,Cebpz,UP,0.9895309832356226
4962,Rbm7,UP,0.9894697046506954
5800,Stat6,UP,0.9861667866321326
5684,Sp110,UP,0.985745484480123
4035,Nr3c1,UP,0.9850671547286669
3287,LOC100503496,UP,0.984850472564103
5389,Sgpp1,UP,0.984124113566894
5725,Spty2d1,UP,0.9837524990352537
3432,Manba,UP,0.9836412731371277
993,Cacnb2,UP,0.9830073751241397
1274,Chst12,UP,0.9824224194780778
3797,Myh11,UP,0.9823584539559383
484,Aldh3a2,UP,0.9820405116190347
6822,Zfp110,UP,0.981725831302878
882,Bcap29,UP,0.9805570540075066
1755,Dleu2,UP,0.9794094124673403
3726,Ms4a6d,UP,0.9792837023013816
4999,Rel,UP,0.9772930500146298
5862,Sykb,UP,0.9744554138356897
4775,Ptprc,UP,0.9738782514833398
1616,D3Ertd751e,UP,0.9738116312332977
6222,Tnfaip8,UP,0.9737036180935074
2256,Fcho2,UP,0.9728861508067684
3845,Nars,UP,0.9722412024115298
2324,Fmnl1,UP,0.9715555710789785
6630,Vps37a,UP,0.9715382899150868
375,Adam15,UP,0.9710492632405341
1576,Cyfip1,UP,0.9709366296817009
1871,Dusp7,UP,0.9703389818747652
385,Adcy7,UP,0.9698825353873773
125,2310035C23Rik,UP,0.9698000898788166
6472,Ubc,UP,0.9697767936588262
5646,Snx10,UP,0.9695724548053466
6929,Zfp862,UP,0.969440539353143
4314,Pex3,UP,0.96893848655674
6933,Zfp869,UP,0.9678968200295115
2593,Gpr56,UP,0.9673140402688956
6825,Zfp120,UP,0.96690639062398
6793,Zc3h7a,UP,0.9660962306699586
3239,Lhfpl2,UP,0.9655995719741745
356,Acsl4,UP,0.9655554333502229
6106,Tmed5,UP,0.9648395764382909
1519,Ctnnal1,UP,0.9635198431886227
3578,Mgat2,UP,0.962686749341343
1270,Chpt1,UP,0.9618696389631622
176,3110001I22Rik,UP,0.9612742549370876
1256,Chd9,UP,0.9607858935725578
3778,Mvp,UP,0.960541362734602
3096,Kat2b,UP,0.9604379008526572
1005,Camk2d,UP,0.9602513254989328
3249,Lims1,UP,0.9599124033727284
3311,Lrch1,UP,0.9595359690224837
1091,Ccdc93,UP,0.9586109098080497
5576,Slc9a9,UP,0.9582326894759686
6621,Vps13a,UP,0.9574123469425531
1737,Dhrs3,UP,0.9573918538679599
4112,Ogfrl1,UP,0.9564764349271874
