gene,direction,valence
Camta2,UP,1.9289096485787594
Dusp7,UP,1.9286743613914146
Atg3,UP,1.9261975235931295
Kctd21,UP,1.9246294436326012
Adcy7,UP,1.9235048217711705
Srd5a3,UP,1.9221643541222178
Lap3,UP,1.9215600057802609
Samd9l,UP,1.919489361227072
Nt5dc1,UP,1.9192172576794846
Irak2,UP,1.9191158693376955
Terf1,UP,1.918844051448337
Pilra,UP,1.9187318646411362
Scd1,UP,1.9178125105220698
Sp100,UP,1.9177082963589156
Cr1l,UP,1.9166218409404303
Ezh1,UP,1.9165935645809928
Traf3ip3,UP,1.9134991347322343
Stat5a,UP,1.9129719285363351
Aftph,UP,1.9089021335403509
Prpsap2,UP,1.9084703502875864
Hlx,UP,1.9074588386597657
Tmem86a,UP,1.9067435679187843
Arhgap30,UP,1.90527285587955
Arhgap12,UP,1.9045880463499172
Atp10d,UP,1.903359585973988
Agphd1,UP,1.8978882108020256
Atp2a3,UP,1.89491014860778
Gpr146,UP,1.8948110684330206
Itsn2,UP,1.8946449733493325
Serpinf1,UP,1.8937748084013828
Tmem176a,UP,1.891204085221861
Wdfy2,UP,1.8911932716269169
Parp8,UP,1.8911929893337025
Tgm2,UP,1.8905087521016142
Pan3,UP,1.8901899459842142
Rhobtb1,UP,1.8896445874731502
Akap13,UP,1.8891653592392623
Cryl1,UP,1.8891500182632501
Asb13,UP,1.8867918293932577
Tns3,UP,1.882104866874917
2610018G03Rik,UP,1.8805157031008606
Ostm1,UP,1.8803163248641932
Tmod1,UP,1.8792231138147841
Ddx26b,UP,1.8703059266904258
Ccdc111,UP,1.8701227088702979
Mettl7a1,UP,1.86934305141754
Qk,UP,1.8685468402189644
Sumf1,UP,1.8685409779255138
Polm,UP,1.8678050720105241
Gpsm3,UP,1.8648467118269523
Eed,UP,1.8639959090707166
Man2b1,UP,1.8637551781584878
Tatdn3,UP,1.8632616507960365
1600014C10Rik,UP,1.861810551805619
Dennd1b,UP,1.8568075174332697
Tnfrsf1b,UP,1.8529740686975014
Lamp2,UP,1.852808153451918
H2-Q4,UP,1.8526872787974769
S1pr4,UP,1.8525730006853074
Tsc22d2,UP,1.8517550678981298
Hfe,UP,1.846112794787813
Deptor,UP,1.84357142447928
Irf1,UP,1.8432001105237423
Stk10,UP,1.8422337930174035
Wasf2,UP,1.8415437155156864
Fam35a,UP,1.84105821940466
Slc39a4,UP,1.8379553156033177
Ccdc90a,UP,1.83783005548583
Cpox,UP,1.8373680586667391
Picalm,UP,1.8362524775946754
9830001H06Rik,UP,1.8333324172147754
Rbm43,UP,1.8312235401635586
Mctp1,UP,1.8305126239596896
Csf2rb2,UP,1.8266955344508944
2810407C02Rik,UP,1.8266002210883612
Mob1a,UP,1.8254125710090054
Bmf,UP,1.824965176923917
Tbc1d8b,UP,1.824754351251325
Pik3cd,UP,1.8247250189536437
Zufsp,UP,1.8243417107077202
Psmb8,UP,1.8232322352962873
Tyrobp,UP,1.8221734456480443
Casp1,UP,1.8204962078632083
Garnl3,UP,1.8192537764213152
Slc35a3,UP,1.8170416321642147
Gmfg,UP,1.8141838222706088
Jam2,UP,1.8134714297332992
Nfe2l2,UP,1.8134054652863174
Ttc39b,UP,1.8100493093660917
Abcd1,UP,1.8099143721217117
Diap2,UP,1.8098620022086194
Tgoln1,UP,1.8094955572286073
Tmem68,UP,1.8093908007052202
Plcg2,UP,1.807179177076436
Mgll,UP,1.8069848176580585
Rab27a,UP,1.8055470370835713
Mapk4,UP,1.805384360272371
Sult1a1,UP,1.805134770037842
Parp12,UP,1.804646115601995
Tmed5,UP,1.8041208555222237
Acp2,UP,1.8030619669793706
Mcfd2,UP,1.8002290739625102
Cnnm2,UP,1.7951682043070523
Macf1,UP,1.7942341766075307
Mef2c,UP,1.788870532481658
Zfp652,UP,1.7865245086660382
Snx13,UP,1.7827046289994624
Ctso,UP,1.7812840923621476
Plekhm3,UP,1.77923910225265
Arl11,UP,1.7778355813492024
Pnp2,UP,1.7777642727480847
Adcy9,UP,1.7777526247099291
Tmf1,UP,1.7776156032296064
BC096441,UP,1.7759974645228211
Spsb1,UP,1.7740863355448355
Nagpa,UP,1.7735156679717567
Pggt1b,UP,1.7717511083195367
Klf6,UP,1.7698700806290857
Sacm1l,UP,1.7676301599461481
9030617O03Rik,UP,1.7674912714487425
Trim36,UP,1.7674590106563743
Hspa5,UP,1.7648954003426596
Ccnl1,UP,1.764715723224003
Ptafr,UP,1.763937973991467
3110062M04Rik,UP,1.762119474413582
Tmem144,UP,1.758354412704946
Plod3,UP,1.7537828591532103
Ampd3,UP,1.753205000213768
Paqr7,UP,1.7513641611295132
Twf2,UP,1.7489449710427456
Cd274,UP,1.748153100350728
Ero1lb,UP,1.7481020882340792
Ctbs,UP,1.7469205686277522
Eya4,UP,1.7440270768481503
Cerk,UP,1.7436644886620407
Ptprj,UP,1.7434723540626504
9130019P16Rik,UP,1.7410017858242925
Pacsin2,UP,1.7401460337845478
Tjp1,UP,1.7398164502610336
Grap,UP,1.7375174616077655
Acot11,UP,1.736907591277967
Tnip2,UP,1.7363296591616437
Pnrc2,UP,1.7351272600253753
Sp140,UP,1.7332919569037055
6720456H20Rik,UP,1.729525090040156
Acap2,UP,1.7221953533649748
Usp8,UP,1.72079867603948
Ddx58,UP,1.7205238663829623
Nfatc1,UP,1.7190448607277968
Rap1gap2,UP,1.7183331874966254
Evi2b,UP,1.7180799213579656
Gm10336,UP,1.7172065998499613
Ptprb,UP,1.7171973333829145
Pion,UP,1.716550323907496
Sft2d1,UP,1.71587971284239
Cacnb2,UP,1.7116061615468952
Arhgef40,UP,1.7115042591474539
Il6st,UP,1.7108353216537167
Tgoln2,UP,1.708298537431559
2810474O19Rik,UP,1.7082562987192351
Tmem140,UP,1.705405319761974
Rrm2b,UP,1.704909365635907
Ubc,UP,1.7046724156509678
Idua,UP,1.7044635192714963
Lcp1,UP,1.697722474978024
Ppapdc2,UP,1.6973013838791053
Trmt2b,UP,1.696799206120508
Fam63b,UP,1.6963431326050242
Cds1,UP,1.6949831717207688
Syngr2,UP,1.693686637354999
Dnajc3,UP,1.6918989966947517
Nrbf2,UP,1.6902965046906349
Zfp869,UP,1.6865857771623962
Gbp2,UP,1.6857021681515847
Cwf19l2,UP,1.6843451533274416
4933412E12Rik,UP,1.6828190551070674
D3Ertd751e,UP,1.6782912912087347
Fcho2,UP,1.6775600530415404
Clock,UP,1.6744560633280092
Sepp1,UP,1.6738980347465056
Ddx31,UP,1.6701154939150462
Spcs3,UP,1.669744112967835
Slfn5,UP,1.6687034426519325
Adamts1,UP,1.6686692560182557
D9Ertd402e,UP,1.6677605777728501
Sh2b3,UP,1.6666202579418907
Serpinb9,UP,1.661722649012962
Myd88,UP,1.6593542273272845
Tmc7,UP,1.6587858027946358
Tmem104,UP,1.6557240513345075
Asph,UP,1.6547134553369098
Rogdi,UP,1.65455591177033
Fmn1,UP,1.6504976271784857
Nuak1,UP,1.6497248328578016
0610039K10Rik,UP,1.6454513252308436
Tmx4,UP,1.6452612122312977
Fyco1,UP,1.6440384973103388
Rab32,UP,1.6436385549447556
Spopl,UP,1.6434332820730362
Gpr56,UP,1.640379674042225
Osbpl11,UP,1.6366149015583524
Nipa2,UP,1.6338814654944114
Mtdh,UP,1.6330091286078328
Usp53,UP,1.6314386596122123
Cd80,UP,1.6291112221219244
Zfp217,UP,1.6290270976751662
Cab39l,UP,1.6288916369792088
Cd86,UP,1.6284758027359272
Tbc1d5,UP,1.6271284101537837
Dhrs3,UP,1.6249438832893093
Chordc1,UP,1.6244468944694888
Pdgfd,UP,1.6244058025654053
Manea,UP,1.6243770049918653
Slc24a3,UP,1.6221700821328986
Sgsh,UP,1.6214184952764172
Stx4a,UP,1.616964848167426
Ppp1r2,UP,1.614541401084844
Ggt5,UP,1.6141162953028363
Tmem170b,UP,1.6117491451555905
Herc2,UP,1.6097483465685407
Malt1,UP,1.6089905385415808
Lig4,UP,1.6065677386197816
Irak4,UP,1.6061648066952754
Ppp1r3b,UP,1.6060685431288466
Slc12a2,UP,1.6055682565130112
Gns,UP,1.6017965269016876
Slc33a1,UP,1.6014631349469501
Lmo2,UP,1.6012760680769205
Fech,UP,1.6009688682977248
Agps,UP,1.6009079806856297
Rap1a,UP,1.600128475316488
Tmem126b,UP,1.6000889032442864
Pou2f2,UP,1.599359037836931
M6pr,UP,1.5986128764804464
Prex1,UP,1.596210367400202
Cep152,UP,1.594525914709168
Gm10345,UP,1.593478618098721
Spata13,UP,1.5927170220287148
Cyfip1,UP,1.5910607310349365
Heatr5a,UP,1.5909176131627958
Ngly1,UP,1.5900957382910692
Hsp90aa1,UP,1.589616505711627
Pigh,UP,1.5894469792250359
Tmem206,UP,1.5874918632835797
Zfp90,UP,1.5872251108000146
Stxbp3a,UP,1.5872140843936808
Myof,UP,1.5868647365640027
Pcolce,UP,1.5861665185297245
Bcap29,UP,1.5844178639626307
Slc30a5,UP,1.5832755136479937
Ctnnal1,UP,1.5824956361037803
Cebpb,UP,1.5804145438795403
Mtmr6,UP,1.5801595440203935
Lims1,UP,1.5800325418229864
Plau,UP,1.579861503585272
Fpgt,UP,1.57765097686422
Wdfy4,UP,1.5771682689589839
Rap1gds1,UP,1.5770694868651502
Per1,UP,1.5763304070911655
Itgav,UP,1.572530682963918
Zbtb4,UP,1.5723742801205471
Sypl,UP,1.571823616583308
Itga6,UP,1.5694101607254165
6230427J02Rik,UP,1.568005261946139
Fuca2,UP,1.5670135879522604
Klf4,UP,1.564571623964707
Hmox2,UP,1.5642893557857218
Sptlc2,UP,1.5637516471277784
Itga9,UP,1.5608498079463224
Rapgef6,UP,1.5593225934047263
Etv5,UP,1.5587072094526306
Trim56,UP,1.556958678765818
AA987161,UP,1.556853730947518
Stat6,UP,1.5564477014391211
Tmem176b,UP,1.555756597376735
Tgfb1,UP,1.5505727345235525
Fbxl3,UP,1.550569876930299
Mboat1,UP,1.5501783788440322
Psmb9,UP,1.5478680080949314
Gbp9,UP,1.5476085609278716
Gm7694,UP,1.5456978544356215
Cpeb2,UP,1.5456096852176864
1200014J11Rik,UP,1.5406392450209987
Ppm1h,UP,1.5345796350097658
Srgn,UP,1.5338126236220022
Stard3,UP,1.5337092562418853
Zc3h7a,UP,1.5336043077910673
St7l,UP,1.5324625759119395
Lhfpl2,UP,1.5321058567277341
Abcb1b,UP,1.5313626706551964
Ophn1,UP,1.5311588130330047
Cgnl1,UP,1.5301934120785563
Spty2d1,UP,1.5277746904629923
Arhgap39,UP,1.526854873232554
Zfyve16,UP,1.5229633110670253
Lgi4,UP,1.522951182919915
Ptgr2,UP,1.5219237890857507
Ripk2,UP,1.519698682442151
Ppip5k1,UP,1.515091686966245
Plcl1,UP,1.5145367736036777
Fkbp7,UP,1.513978104452079
Sema4d,UP,1.513777900849708
Cebpz,UP,1.5098569265527615
Ddb2,UP,1.5098048267655568
Med17,UP,1.5090231921656156
Slc22a5,UP,1.5085593296886917
Pik3ap1,UP,1.5065229731642733
Alg8,UP,1.505966207504501
Tacc1,UP,1.5058481429680752
Apobec3,UP,1.5056657739513346
Fancl,UP,1.5055647556165692
Abcb1a,UP,1.505429287066754
Pias1,UP,1.503800396647128
Cyp2d22,UP,1.5028523928570705
Slc12a6,UP,1.5022169555409706
Camk2d,UP,1.5020554369135817
Slc44a2,UP,1.5006738060384681
Chst12,UP,1.5003075195651943
Zfp62,UP,1.4949952671808577
Fbxo7,UP,1.4928019719892216
8430408G22Rik,UP,1.4926499394124746
Pik3r1,UP,1.4924645298191623
Trip11,UP,1.492351382673702
Ccpg1,UP,1.4908312802172852
Pcf11,UP,1.4893616047909455
Tor3a,UP,1.4878771145866512
Gpbp1l1,UP,1.4874658530054992
Mgat2,UP,1.4872395298856003
Matk,UP,1.4861601175917576
1190005F20Rik,UP,1.484831437579344
Rsbn1l,UP,1.4835925623997144
Stat5b,UP,1.4834518323429808
Mr1,UP,1.482938970504589
Egr3,UP,1.4812282120575648
Tnfsf12,UP,1.4811679912038351
Sh2b2,UP,1.4804759766580027
Runx1,UP,1.4772950906159197
Lyst,UP,1.4769756095730802
Prkca,UP,1.4769576140402252
Neurl1a,UP,1.4748775745900178
Nr1d2,UP,1.4747484256701722
Dagla,UP,1.4746402108393126
Dock11,UP,1.4737082435048214
Erap1,UP,1.4714591854198114
Ctage5,UP,1.4700190860455415
Gm13251,UP,1.4700050961957662
Lmbrd1,UP,1.4683048912500174
1810074P20Rik,UP,1.4678207363174134
Ube2q2,UP,1.467686357449222
Lypla1,UP,1.467085667250283
Klhdc7a,UP,1.4661293755275777
Ccdc135,UP,1.4647014560401062
Cd47,UP,1.4621624888745912
Phactr2,UP,1.4619594618279725
Casp4,UP,1.4606649406792613
Zfp748,UP,1.4605901548039097
Slc26a2,UP,1.4601298299547782
Ubl3,UP,1.45938127972945
Ttll7,UP,1.4554439570945903
Mlec,UP,1.4545035787004919
Mitf,UP,1.4537506841383032
Il18,UP,1.4534067531997887
Tmem106b,UP,1.453299535322625
4922501C03Rik,UP,1.4514001022289047
Thada,UP,1.4506615583385043
Tgs1,UP,1.4500719816213576
C230081A13Rik,UP,1.449395730489411
Dnajc25,UP,1.4493496190154802
Zdhhc20,UP,1.4477715802637579
Rnf180,UP,1.4473386880687484
Nmt1,UP,1.4473202936547038
Zfp862,UP,1.4471552763654305
Ssfa2,UP,1.4465854430382226
Mast3,UP,1.4462495255888732
Adam17,UP,1.4447807467000917
Vps37a,UP,1.4433705927688252
9030625A04Rik,UP,1.443009417575052
Manba,UP,1.440599740789812
Irf5,UP,1.4399967249147931
Nudt6,UP,1.4399039292957978
Lonrf3,UP,1.437349064233646
D730040F13Rik,UP,1.435582865701292
Fgfr1op2,UP,1.4352209579662891
Eif2ak2,UP,1.4344401032051388
Adrbk1,UP,1.4340031455584836
Malat1,UP,1.4339706556566885
Flcn,UP,1.4321598637819934
Acsl5,UP,1.4309639773528435
Twistnb,UP,1.4297408784851127
BC003331,UP,1.4294713365368805
Ap1s2,UP,1.4254023883164062
Usp24,UP,1.424548036531947
Neat1,UP,1.423519015055478
Ms4a6d,UP,1.422898906823288
Ctns,UP,1.4208674493986688
Man1a2,UP,1.4207422092923545
Ets1,UP,1.4203637124082993
Ier3,UP,1.419969268682448
Tirap,UP,1.419411688696539
Itih5,UP,1.419274063113062
Esco1,UP,1.4183909873639808
Pten,UP,1.416890328709671
Zfp472,UP,1.415842659818738
Dip2b,UP,1.4151236316692666
Magt1,UP,1.4149961835556948
Slc16a4,UP,1.414375932317694
Tnfrsf21,UP,1.4117947435518956
Zadh2,UP,1.4116643612695758
Zfp518a,UP,1.4114241338896296
Fkbp15,UP,1.4105916262044418
Sec14l2,UP,1.4092667099881588
Atp2b3,UP,1.407574501303213
Ppp1r15a,UP,1.40698558934274
Rock2,UP,1.4068341862694043
Usp45,UP,1.4061652570144028
Irf9,UP,1.4041660547369004
BC030336,UP,1.4033587195033335
Mccc1,UP,1.4022821925567799
Ccdc82,UP,1.4018848819739274
Ttf1,UP,1.3994217236257729
Fam129a,UP,1.3976558041944076
Pms1,UP,1.397613850412789
Zbtb24,UP,1.3970189794034793
Zcchc7,UP,1.3967052016040886
Arap1,UP,1.3959936822117827
Dennd4c,UP,1.3938735375841016
Mir3064,UP,1.3933176679946937
Stx2,UP,1.3902445630855995
Tob2,UP,1.3889892764972345
Rbl2,UP,1.3875212210699601
Rhbdd1,UP,1.3854770901731157
Il4ra,UP,1.3842071714703525
Lgals3bp,UP,1.3837409671643703
Kat2b,UP,1.3822538338988675
Zbtb7b,UP,1.3821844132940087
Gbp3,UP,1.3821438333078386
Tnfrsf23,UP,1.3818553380912804
Fbxo33,UP,1.3817644039903931
Sgms1,UP,1.3801419260890373
Rnf169,UP,1.379890716104554
Slc30a7,UP,1.3784729379823768
Rgs7bp,UP,1.377934417190238
Adam15,UP,1.3775428502539362
Galnt1,UP,1.376351118166404
Ctsd,UP,1.3757129740682983
Camk1d,UP,1.3751988039710843
Wdr81,UP,1.3741616505300722
Erlec1,UP,1.372511151982147
Tmlhe,UP,1.3724703014828599
Klraq1,UP,1.3709516487335176
Snx29,UP,1.3708861738090936
Phc3,UP,1.3688824387640401
Etohd2,UP,1.3674226485147642
Fam3c,UP,1.3669508603970246
Cd300a,UP,1.3659353786954316
Arhgap31,UP,1.3657136162351846
Snx14,UP,1.3654613687728785
Ccdc117,UP,1.3628695881131434
Zfp71-rs1,UP,1.3613409335644184
Kbtbd2,UP,1.3595708866989087
Myo1f,UP,1.358314827179057
Nbeal1,UP,1.3578502688427332
4732418C07Rik,UP,1.3575637024081597
Slco1a4,UP,1.350072694444261
Nlrx1,UP,1.349575939138917
Ankle2,UP,1.3486245641880183
Tnfsf13,UP,1.3474190109293742
C3ar1,UP,1.3471522710620545
Zfp182,UP,1.3434527888355619
Olfml2b,UP,1.3425058255164066
Edn1,UP,1.3424003632190955
Clip1,UP,1.342354369729474
Arhgap17,UP,1.3420700839057333
Impact,UP,1.3419756261367637
Papd4,UP,1.3403376229049806
Zfp110,UP,1.3402344000374462
Tep1,UP,1.3392853225433385
Ccl2,UP,1.3387232602873758
Hlf,UP,1.3383063053391346
Zcchc2,UP,1.3379845348277706
Stxbp5,UP,1.3355369995045403
Itpripl2,UP,1.3338621357495746
Adam10,UP,1.3328341350522874
Pptc7,UP,1.3313462562171412
Rhog,UP,1.3299415908102594
Tmem87b,UP,1.3296052778717535
Tmx3,UP,1.3295018684155084
Dennd4a,UP,1.3276338962660021
Acsl1,UP,1.3254641991480662
Mbnl2,UP,1.3253976591102012
Cln5,UP,1.3250818486398541
Cep110,UP,1.3215750830299309
Tbc1d23,UP,1.321484597495722
P2rx4,UP,1.320503035733987
Reck,UP,1.3203760429444367
Slc41a3,UP,1.3199047834866438
Oxct1,UP,1.3194277312406586
Ncoa3,UP,1.3180185019125596
Derl1,UP,1.3171065693411284
Taf9b,UP,1.3164183999347145
Kbtbd7,UP,1.3147115673828895
Zfp654,UP,1.31435536204491
Stat1,UP,1.313209429873929
Snap23,UP,1.312283990411737
Sort1,UP,1.3114193194777162
Letm2,UP,1.3097421802964742
Dusp12,UP,1.309669017077116
Emr1,UP,1.3067218466887136
Pdia3,UP,1.302831880991515
Mylk,UP,1.3021204535524813
Wnk1,UP,1.301853102175386
Tor1aip1,UP,1.3006239447595147
Hspa1l,UP,1.3005146068619613
Gm2382,UP,1.3000759007215137
Jrkl,UP,1.2996858239483515
Asxl2,UP,1.2994995838437235
Ids,UP,1.2991813982817402
Gimap6,UP,1.2987743716228246
Atp1b3,UP,1.2978471680789372
Amd1,UP,1.2970903638290063
Amd2,UP,1.2970903638290054
Nucb2,UP,1.296474024337639
Zfp930,UP,1.296043784046745
Naa16,UP,1.2957955285008895
Pdlim5,UP,1.2952374610996324
Slc25a32,UP,1.294926811004315
Tap1,UP,1.2942619610807884
Atg4c,UP,1.2940047531129568
Fndc3b,UP,1.2894899103890758
Chsy1,UP,1.288871066350078
Usp25,UP,1.284967669457078
Elf4,UP,1.2828122993853341
Lrp6,UP,1.282424148602547
Spry1,UP,1.282414010812856
Eif2c3,UP,1.277322089544027
Itm2c,UP,1.2763547237681712
Dnaja1,UP,1.2763114525929444
Lipo1,UP,1.275211156455049
Zfp934,UP,1.272468213485012
Cebpg,UP,1.2717690488093927
Leprotl1,UP,1.2709901267318418
Vps13a,UP,1.270699422604522
Niacr1,UP,1.2682108652753852
Hist1h1c,UP,1.2675836522234314
Zfp958,UP,1.2672006033642973
Pot1b,UP,1.2667312117145244
Lpin1,UP,1.2646106083855468
Iqsec2,UP,1.2624725743097147
Aldh3a2,UP,1.261680681765653
Col4a3bp,UP,1.261277832687019
Dynlt3,UP,1.260354329407959
Hsp90b1,UP,1.2597353072524882
Mudeng,UP,1.2593878418231295
Gxylt1,UP,1.2592945958924509
Atp1b1,UP,1.2587928653544822
Prorsd1,UP,1.2587531573362603
Gopc,UP,1.2587240157093906
Snx10,UP,1.2577548942648424
Abcb7,UP,1.257650937131221
Cast,UP,1.2573324315726897
Arsb,UP,1.256338812802372
Tm9sf2,UP,1.2553175568133335
Tes,UP,1.254602585335104
Ptpn18,UP,1.2535830786620326
Sirt7,UP,1.25221451721275
Tfpi,UP,1.2500525924920873
Akap10,UP,1.249619436710334
Fkbp5,UP,1.2446428878631606
Inpp5b,UP,1.2436058897824
Zbtb38,UP,1.2432946053267855
Lats2,UP,1.241541333840991
Csf2rb,UP,1.241380358781413
Elk3,UP,1.2412766063729745
Nsmaf,UP,1.240715911587521
Acsl6,UP,1.240671940899674
Mtm1,UP,1.2395097147357492
Zfand5,UP,1.2390157892246279
Mkln1,UP,1.2376672161664957
Tnfaip8,UP,1.2369698516618848
Hspd1,UP,1.235741619371004
Gmip,UP,1.2356532963340756
1110001A16Rik,UP,1.2338681598207188
Npc1,UP,1.233521809026201
Crbn,UP,1.2324825049107888
Acp6,UP,1.2324257910609595
Acadsb,UP,1.2313691677139718
Ep300,UP,1.2307382260182371
Trappc8,UP,1.2286085067268637
Rfx5,UP,1.2278220882888198
Alas1,UP,1.2272903836575841
4931406C07Rik,UP,1.225931669453181
Kitl,UP,1.224956827350587
Tti1,UP,1.2224813723140735
Cd34,UP,1.2222544775549344
Ddx3x,UP,1.2220948072483246
BC032203,UP,1.2214303767678605
Pcmtd2,UP,1.2206617256543089
Mysm1,UP,1.2203734329620066
Abcg1,UP,1.220345154040595
Etv3,UP,1.2200580825058969
Zfp438,UP,1.218349837374276
Atp13a3,UP,1.2179349160012822
Hiatl1,UP,1.2176226529469836
Trib1,UP,1.2172915422579473
Ppm1k,UP,1.2158933545666215
Sec62,UP,1.2139494974324931
Serpine2,UP,1.2136112976850086
Casd1,UP,1.2134512744377455
E2f3,UP,1.2117835056741106
Dgka,UP,1.2110737264576494
Arhgdib,UP,1.2110012412107882
Cep135,UP,1.2089748569907501
Zkscan3,UP,1.207350327521127
Myo1d,UP,1.2071169956895615
Wdr37,UP,1.2043116861577123
Iscu,UP,1.2034975356153927
Mtr,UP,1.2018782926918998
Carf,UP,1.201192826762913
Khnyn,UP,1.2003757953430156
Ccdc55,UP,1.1975740872740082
Ccng1,UP,1.1967934413148602
Dnajb11,UP,1.1961959164638911
Kdelc2,UP,1.1960757299625628
Gtf2a1,UP,1.1954140995614575
Zfp770,UP,1.1945804629724104
Fbxw4,UP,1.1936061330053669
Itch,UP,1.1931363320341666
Slc40a1,UP,1.1925408554112762
Apba1,UP,1.1918863072150743
Tnfrsf11a,UP,1.1915546823875083
Wipf1,UP,1.1908454369631538
Prss23,UP,1.189369385544795
Rasa4,UP,1.1881263850554622
Fchsd2,UP,1.1878499158900868
Sgk3,UP,1.1864352595264014
Trim11,UP,1.1840316815490965
Tbl1xr1,UP,1.1835185313533059
Zfp385a,UP,1.1824141558998382
Cass4,UP,1.1820746499543309
Zfp800,UP,1.181232906718977
Fbxl14,UP,1.1795426186657259
Prcp,UP,1.1780776005088662
Gmpr2,UP,1.177904459378119
Acbd5,UP,1.1770608091759263
Tbck,UP,1.1737227770647487
Senp2,UP,1.170210701287261
Mycbp2,UP,1.1692707187277127
Nhsl2,UP,1.1686298886362032
Afap1l1,UP,1.1650463549860688
Rab20,UP,1.164273407911541
Hibch,UP,1.1602830013178427
Zcwpw1,UP,1.159204882306532
Zfx,UP,1.1590592244861864
Icmt,UP,1.1586754308276304
Creb3l2,UP,1.158310436432386
Actr2,UP,1.15821608455461
Wdr67,UP,1.1576680693055428
A130010J15Rik,UP,1.1558931709539206
Rbm7,UP,1.154735378558423
Hsph1,UP,1.1537092492776868
Snora81,UP,1.152786735706367
Zrsr1,UP,1.1527866141245895
Rlim,UP,1.1503113262099154
Far1,UP,1.1501093983936743
Dmxl1,UP,1.149821366252853
Ulk3,UP,1.1487718923999308
Prkcb,UP,1.1474856135613767
Pnpo,UP,1.1472148538625806
Cd300ld,UP,1.146952269460645
Pik3c2a,UP,1.1465997919302746
Cnnm4,UP,1.1440982769357655
Zfp810,UP,1.1419293451001014
Zscan29,UP,1.1415828461586115
4933433P14Rik,UP,1.1412649732396583
Calr,UP,1.1372472415729495
Lynx1,UP,1.1364178764528183
Man1c1,UP,1.135640683841004
Ulk2,UP,1.1353311342600612
Acvr1,UP,1.1349573079852813
Zc3h8,UP,1.1328873280806253
Tmtc3,UP,1.1319348395312308
Uimc1,UP,1.1317416690747495
Cdc14a,UP,1.131712263375473
Lpcat3,UP,1.1316246870832676
Frmd4a,UP,1.1311964746255054
Cep192,UP,1.129424696525062
Atf6,UP,1.1289384356453755
Cgrrf1,UP,1.1282868805292807
Rnf150,UP,1.126430875326472
Eif2ak3,UP,1.1237462465647037
Ss18,UP,1.123716203470501
Pdxk,UP,1.121603543359065
Pcmtd1,UP,1.1202033254682329
Tab2,UP,1.1196413528260942
Ptger4,UP,1.1186611825176513
Atl3,UP,1.1181506720973486
N4bp1,UP,1.1178123231006887
Arl4c,UP,1.1171209232102841
Extl3,UP,1.1161744743400128
Rasa3,UP,1.115977354472033
Msl2,UP,1.115953660701879
Ubr1,UP,1.1154894833704825
Thbd,UP,1.114660330377143
Tmem86b,UP,1.114450953385866
Fam126b,UP,1.1144373966230772
4921513D23Rik,UP,1.1142983413330276
Gdi2,UP,1.1141863637967886
Jak1,UP,1.1133407997467581
Zfp764,UP,1.1129350006152487
Cd81,UP,1.1127661484363147
Csad,UP,1.1114462738656483
1110018J18Rik,UP,1.1074744750727237
AI467606,UP,1.1074144429060322
Vcpip1,UP,1.1054617428073914
Tgfb2,UP,1.103824396210254
Xkr8,UP,1.1035785141445
Bod1l,UP,1.1028727537045417
Tcf7l2,UP,1.1016277441630653
Tfeb,UP,1.1009644616012266
Chmp1b,UP,1.1006907120589944
Rnf167,UP,1.1003297997586987
Vps54,UP,1.099725857930175
Pxk,UP,1.0994055747035503
Ogfod1,UP,1.0993726029449904
Fry,UP,1.0993275801573539
Hs1bp3,UP,1.0979323541446746
Itpkc,UP,1.0976750130484323
Mid1,UP,1.0973824600179631
Oxr1,UP,1.0971640972580392
Net1,UP,1.096814714723072
Dbt,UP,1.0955263461298934
Cep350,UP,1.095264721279599
Nfkbie,UP,1.094841499344079
Tuba4a,UP,1.0943074693451156
Rad50,UP,1.0937056031206136
Fam199x,UP,1.0924224860349319
Stag2,UP,1.0921584266448072
Rngtt,UP,1.090281268225455
Ticam1,UP,1.0902351907130974
Scyl3,UP,1.0887835424245609
Socs6,UP,1.0885013958885068
Tigd2,UP,1.0881411070492755
2810422O20Rik,UP,1.0873637011536346
Zscan22,UP,1.0835299234432991
Smad3,UP,1.0811333711615434
Prkaa1,UP,1.0809468169427037
Ppp1r10,UP,1.0792681834176352
Acss1,UP,1.0785026379415212
Nipbl,UP,1.077289743120786
Mterfd1,UP,1.0767966920309595
Jhdm1d,UP,1.075626257637053
Atp7a,UP,1.0752696857480986
Ptprm,UP,1.0747184744266052
Abcg2,UP,1.0743464232708144
Slc2a9,UP,1.0736474847469766
Zxdb,UP,1.0722929573279885
Tsc22d4,UP,1.0721965102868276
Snta1,UP,1.0715455655477901
Clec12a,UP,1.070802057212798
Atg16l1,UP,1.070171042728991
Upf2,UP,1.0694089086465448
Gabpb2,UP,1.0686692501183628
B4galt6,UP,1.0676973207123333
Ascc3,UP,1.0671542652453632
Zfp709,UP,1.0658855496214046
Rapgef4,UP,1.0653929127250765
Tbk1,UP,1.0642361764941382
Ctsa,UP,1.0603017030267181
Crybg3,UP,1.0587100506510556
Rnf103,UP,1.0572068938350088
Pex3,UP,1.0570058078931688
Abl1,UP,1.0564897946376868
Esyt2,UP,1.0557805529295659
Etfdh,UP,1.0554358168711688
1810026B05Rik,UP,1.0551835635161648
Slc8a1,UP,1.0549030623631297
1110028C15Rik,UP,1.0548109097789249
Mll3,UP,1.0539903540575641
